04/21/2021 08:55:05 PM Transfer{transferId=1, transferTypeID=0, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=10}
04/22/2021 05:49:58 PM Transfer{transferId=3015, transferTypeId=1, transferStatusId=1, accountFrom=2001, accountTo=2002, amount=30.00}
04/22/2021 05:49:58 PM Transfer{transferId=3016, transferTypeId=1, transferStatusId=1, accountFrom=2001, accountTo=2002, amount=30.00}
04/22/2021 05:49:58 PM Transfer{transferId=3017, transferTypeId=1, transferStatusId=1, accountFrom=2001, accountTo=2002, amount=30.00}
04/22/2021 05:49:58 PM Transfer{transferId=3018, transferTypeId=1, transferStatusId=1, accountFrom=2001, accountTo=2002, amount=30.00}
04/22/2021 05:49:58 PM Transfer{transferId=3019, transferTypeId=1, transferStatusId=1, accountFrom=2001, accountTo=2002, amount=99.00}
04/22/2021 05:49:58 PM Transfer{transferId=3029, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2003, amount=111.00}
04/22/2021 05:49:58 PM Transfer{transferId=3030, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2003, amount=75.00}
04/22/2021 05:49:58 PM Transfer{transferId=3031, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=99.00}
04/22/2021 05:49:58 PM Transfer{transferId=3032, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2003, amount=100.00}
04/22/2021 05:49:58 PM Transfer{transferId=3033, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=50.00}
04/22/2021 05:49:58 PM Transfer{transferId=3034, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2004, amount=362.00}
04/22/2021 05:49:58 PM Transfer{transferId=3035, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2008, amount=64.00}
04/22/2021 05:52:42 PM Account{accountId=2001, userId=1001, balance=200.00}
04/22/2021 05:52:42 PM Transfer{transferId=3003, transferTypeId=1, transferStatusId=1, accountFrom=2001, accountTo=2002, amount=20.00}
04/22/2021 05:52:42 PM Transfer{transferId=3010, transferTypeId=1, transferStatusId=1, accountFrom=2001, accountTo=2002, amount=20.00}
04/22/2021 05:52:42 PM Transfer{transferId=3012, transferTypeId=1, transferStatusId=1, accountFrom=2001, accountTo=2002, amount=30.00}
04/22/2021 05:52:42 PM Transfer{transferId=3013, transferTypeId=1, transferStatusId=1, accountFrom=2001, accountTo=2002, amount=30.00}
04/22/2021 05:52:42 PM Transfer{transferId=3014, transferTypeId=1, transferStatusId=1, accountFrom=2001, accountTo=2002, amount=30.00}
04/22/2021 05:52:42 PM Transfer{transferId=3015, transferTypeId=1, transferStatusId=1, accountFrom=2001, accountTo=2002, amount=30.00}
04/22/2021 05:52:42 PM Transfer{transferId=3016, transferTypeId=1, transferStatusId=1, accountFrom=2001, accountTo=2002, amount=30.00}
04/22/2021 05:52:42 PM Transfer{transferId=3017, transferTypeId=1, transferStatusId=1, accountFrom=2001, accountTo=2002, amount=30.00}
04/22/2021 05:52:42 PM Transfer{transferId=3018, transferTypeId=1, transferStatusId=1, accountFrom=2001, accountTo=2002, amount=30.00}
04/22/2021 05:52:42 PM Transfer{transferId=3019, transferTypeId=1, transferStatusId=1, accountFrom=2001, accountTo=2002, amount=99.00}
04/22/2021 05:52:42 PM Transfer{transferId=3029, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2003, amount=111.00}
04/22/2021 05:52:42 PM Transfer{transferId=3030, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2003, amount=75.00}
04/22/2021 05:52:42 PM Transfer{transferId=3031, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=99.00}
04/22/2021 05:52:42 PM Transfer{transferId=3032, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2003, amount=100.00}
04/22/2021 05:52:42 PM Transfer{transferId=3033, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=50.00}
04/22/2021 05:52:42 PM Transfer{transferId=3034, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2004, amount=362.00}
04/22/2021 05:52:42 PM Transfer{transferId=3035, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2008, amount=64.00}
04/22/2021 05:55:48 PM Transfer{transferId=1, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2001, amount=500}
04/22/2021 05:56:14 PM Account{accountId=2008, userId=1009, balance=564.00}
04/22/2021 05:56:14 PM Transfer{transferId=3035, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2008, amount=64.00}
04/22/2021 05:56:14 PM Transfer{transferId=3036, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2001, amount=500.00}
04/22/2021 06:01:48 PM Transfer{transferId=1, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2007, amount=99}
04/22/2021 06:02:54 PM Account{accountId=2008, userId=1009, balance=465.00}
04/22/2021 06:02:54 PM Transfer{transferId=3035, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2008, amount=64.00}
04/22/2021 06:02:54 PM Transfer{transferId=3036, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2001, amount=500.00}
04/22/2021 06:02:54 PM Transfer{transferId=3037, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2007, amount=99.00}
04/22/2021 06:13:38 PM Account{accountId=2008, userId=1009, balance=465.00}
04/22/2021 06:13:38 PM Transfer{transferId=3035, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2008, amount=64.00}
04/22/2021 06:13:38 PM Transfer{transferId=3036, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2001, amount=500.00}
04/22/2021 06:13:38 PM Transfer{transferId=3037, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2007, amount=99.00}
04/22/2021 06:18:29 PM Account{accountId=2007, userId=1007, balance=1099.00}
04/22/2021 06:18:29 PM Transfer{transferId=3037, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2007, amount=99.00}
04/22/2021 06:20:12 PM Account{accountId=2001, userId=1001, balance=700.00}
04/22/2021 06:20:12 PM Transfer{transferId=3003, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=20.00}
04/22/2021 06:20:12 PM Transfer{transferId=3010, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=20.00}
04/22/2021 06:20:12 PM Transfer{transferId=3012, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/22/2021 06:20:12 PM Transfer{transferId=3013, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/22/2021 06:20:12 PM Transfer{transferId=3014, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/22/2021 06:20:12 PM Transfer{transferId=3015, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/22/2021 06:20:12 PM Transfer{transferId=3016, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/22/2021 06:20:12 PM Transfer{transferId=3017, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/22/2021 06:20:12 PM Transfer{transferId=3018, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/22/2021 06:20:12 PM Transfer{transferId=3019, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=99.00}
04/22/2021 06:20:12 PM Transfer{transferId=3029, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2003, amount=111.00}
04/22/2021 06:20:12 PM Transfer{transferId=3030, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2003, amount=75.00}
04/22/2021 06:20:12 PM Transfer{transferId=3031, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=99.00}
04/22/2021 06:20:12 PM Transfer{transferId=3032, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2003, amount=100.00}
04/22/2021 06:20:12 PM Transfer{transferId=3033, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=50.00}
04/22/2021 06:20:12 PM Transfer{transferId=3034, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2004, amount=362.00}
04/22/2021 06:20:12 PM Transfer{transferId=3035, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2008, amount=64.00}
04/22/2021 06:20:12 PM Transfer{transferId=3036, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2001, amount=500.00}
04/22/2021 06:24:35 PM Transfer{transferId=1, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50}
04/22/2021 06:25:51 PM Account{accountId=2009, userId=1010, balance=950.00}
04/22/2021 06:25:51 PM Transfer{transferId=3038, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/22/2021 07:05:37 PM Account{accountId=2009, userId=1010, balance=950.00}
04/22/2021 07:05:37 PM Transfer{transferId=3038, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/22/2021 07:06:03 PM Account{accountId=2010, userId=1011, balance=1050.00}
04/22/2021 07:06:03 PM Transfer{transferId=3038, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/22/2021 07:06:41 PM Account{accountId=2001, userId=1001, balance=700.00}
04/22/2021 07:06:41 PM Transfer{transferId=3003, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=20.00}
04/22/2021 07:06:41 PM Transfer{transferId=3010, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=20.00}
04/22/2021 07:06:41 PM Transfer{transferId=3012, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/22/2021 07:06:41 PM Transfer{transferId=3013, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/22/2021 07:06:41 PM Transfer{transferId=3014, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/22/2021 07:06:41 PM Transfer{transferId=3015, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/22/2021 07:06:41 PM Transfer{transferId=3016, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/22/2021 07:06:41 PM Transfer{transferId=3017, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/22/2021 07:06:41 PM Transfer{transferId=3018, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/22/2021 07:06:41 PM Transfer{transferId=3019, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=99.00}
04/22/2021 07:06:41 PM Transfer{transferId=3029, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2003, amount=111.00}
04/22/2021 07:06:41 PM Transfer{transferId=3030, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2003, amount=75.00}
04/22/2021 07:06:41 PM Transfer{transferId=3031, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=99.00}
04/22/2021 07:06:41 PM Transfer{transferId=3032, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2003, amount=100.00}
04/22/2021 07:06:41 PM Transfer{transferId=3033, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=50.00}
04/22/2021 07:06:41 PM Transfer{transferId=3034, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2004, amount=362.00}
04/22/2021 07:06:41 PM Transfer{transferId=3035, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2008, amount=64.00}
04/22/2021 07:06:41 PM Transfer{transferId=3036, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2001, amount=500.00}
04/22/2021 07:07:46 PM Transfer{transferId=1, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2001, amount=60}
04/22/2021 07:07:50 PM Account{accountId=2008, userId=1009, balance=405.00}
04/22/2021 07:07:50 PM Transfer{transferId=3035, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2008, amount=64.00}
04/22/2021 07:07:50 PM Transfer{transferId=3036, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2001, amount=500.00}
04/22/2021 07:07:50 PM Transfer{transferId=3037, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2007, amount=99.00}
04/22/2021 07:07:50 PM Transfer{transferId=3039, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2001, amount=60.00}
04/22/2021 07:08:12 PM Account{accountId=2001, userId=1001, balance=760.00}
04/22/2021 07:08:12 PM Transfer{transferId=3003, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=20.00}
04/22/2021 07:08:12 PM Transfer{transferId=3010, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=20.00}
04/22/2021 07:08:12 PM Transfer{transferId=3012, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/22/2021 07:08:12 PM Transfer{transferId=3013, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/22/2021 07:08:12 PM Transfer{transferId=3014, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/22/2021 07:08:12 PM Transfer{transferId=3015, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/22/2021 07:08:12 PM Transfer{transferId=3016, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/22/2021 07:08:12 PM Transfer{transferId=3017, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/22/2021 07:08:12 PM Transfer{transferId=3018, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/22/2021 07:08:12 PM Transfer{transferId=3019, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=99.00}
04/22/2021 07:08:12 PM Transfer{transferId=3029, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2003, amount=111.00}
04/22/2021 07:08:12 PM Transfer{transferId=3030, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2003, amount=75.00}
04/22/2021 07:08:12 PM Transfer{transferId=3031, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=99.00}
04/22/2021 07:08:12 PM Transfer{transferId=3032, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2003, amount=100.00}
04/22/2021 07:08:12 PM Transfer{transferId=3033, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=50.00}
04/22/2021 07:08:12 PM Transfer{transferId=3034, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2004, amount=362.00}
04/22/2021 07:08:12 PM Transfer{transferId=3035, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2008, amount=64.00}
04/22/2021 07:08:12 PM Transfer{transferId=3036, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2001, amount=500.00}
04/22/2021 07:08:12 PM Transfer{transferId=3039, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2001, amount=60.00}
04/22/2021 07:08:52 PM Account{accountId=2009, userId=1010, balance=950.00}
04/22/2021 07:08:52 PM Transfer{transferId=3038, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/22/2021 07:10:04 PM Account{accountId=2010, userId=1011, balance=1050.00}
04/22/2021 07:10:04 PM Transfer{transferId=3038, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 08:32:07 AM Account{accountId=2001, userId=1001, balance=760.00}
04/23/2021 08:32:07 AM Transfer{transferId=3003, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=20.00}
04/23/2021 08:32:07 AM Transfer{transferId=3010, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=20.00}
04/23/2021 08:32:07 AM Transfer{transferId=3012, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/23/2021 08:32:07 AM Transfer{transferId=3013, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/23/2021 08:32:07 AM Transfer{transferId=3014, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/23/2021 08:32:07 AM Transfer{transferId=3015, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/23/2021 08:32:07 AM Transfer{transferId=3016, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/23/2021 08:32:07 AM Transfer{transferId=3017, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/23/2021 08:32:07 AM Transfer{transferId=3018, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/23/2021 08:32:07 AM Transfer{transferId=3019, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=99.00}
04/23/2021 08:32:07 AM Transfer{transferId=3029, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2003, amount=111.00}
04/23/2021 08:32:07 AM Transfer{transferId=3030, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2003, amount=75.00}
04/23/2021 08:32:07 AM Transfer{transferId=3031, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=99.00}
04/23/2021 08:32:07 AM Transfer{transferId=3032, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2003, amount=100.00}
04/23/2021 08:32:07 AM Transfer{transferId=3033, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=50.00}
04/23/2021 08:32:07 AM Transfer{transferId=3034, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2004, amount=362.00}
04/23/2021 08:32:07 AM Transfer{transferId=3035, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2008, amount=64.00}
04/23/2021 08:32:07 AM Transfer{transferId=3036, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2001, amount=500.00}
04/23/2021 08:32:07 AM Transfer{transferId=3039, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2001, amount=60.00}
04/23/2021 08:53:32 AM Transfer{transferId=1, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50}
04/23/2021 09:00:41 AM Transfer{transferId=1, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50}
04/23/2021 09:08:56 AM Transfer{transferId=1, transferTypeId=1, transferStatusId=1, accountFrom=2010, accountTo=2009, amount=50}
04/23/2021 09:11:03 AM Account{accountId=2009, userId=1010, balance=900.00}
04/23/2021 09:11:03 AM Transfer{transferId=3038, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 09:11:03 AM Transfer{transferId=3040, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 09:11:03 AM Transfer{transferId=3041, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 09:11:03 AM Transfer{transferId=3042, transferTypeId=1, transferStatusId=1, accountFrom=2010, accountTo=2009, amount=50.00}
04/23/2021 10:22:08 AM Account{accountId=2001, userId=1001, balance=760.00}
04/23/2021 10:22:08 AM Transfer{transferId=3003, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=20.00}
04/23/2021 10:22:08 AM Transfer{transferId=3010, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=20.00}
04/23/2021 10:22:08 AM Transfer{transferId=3012, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/23/2021 10:22:08 AM Transfer{transferId=3013, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/23/2021 10:22:08 AM Transfer{transferId=3014, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/23/2021 10:22:08 AM Transfer{transferId=3015, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/23/2021 10:22:08 AM Transfer{transferId=3016, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/23/2021 10:22:08 AM Transfer{transferId=3017, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/23/2021 10:22:08 AM Transfer{transferId=3018, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=30.00}
04/23/2021 10:22:08 AM Transfer{transferId=3019, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=99.00}
04/23/2021 10:22:08 AM Transfer{transferId=3029, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2003, amount=111.00}
04/23/2021 10:22:08 AM Transfer{transferId=3030, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2003, amount=75.00}
04/23/2021 10:22:08 AM Transfer{transferId=3031, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=99.00}
04/23/2021 10:22:08 AM Transfer{transferId=3032, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2003, amount=100.00}
04/23/2021 10:22:08 AM Transfer{transferId=3033, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=50.00}
04/23/2021 10:22:08 AM Transfer{transferId=3034, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2004, amount=362.00}
04/23/2021 10:22:08 AM Transfer{transferId=3035, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2008, amount=64.00}
04/23/2021 10:22:08 AM Transfer{transferId=3036, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2001, amount=500.00}
04/23/2021 10:22:08 AM Transfer{transferId=3039, transferTypeId=2, transferStatusId=2, accountFrom=2008, accountTo=2001, amount=60.00}
04/23/2021 10:44:29 AM Account{accountId=2002, userId=1002, balance=1149.00}
04/23/2021 10:44:56 AM Account{accountId=2009, userId=1010, balance=900.00}
04/23/2021 10:44:56 AM Transfer{transferId=3042, transferTypeId=1, transferStatusId=1, accountFrom=2010, accountTo=2009, amount=50.00}
04/23/2021 10:48:44 AM Account{accountId=2009, userId=1010, balance=900.00}
04/23/2021 10:48:44 AM Transfer{transferId=3042, transferTypeId=1, transferStatusId=1, accountFrom=2010, accountTo=2009, amount=50.00}
04/23/2021 10:50:08 AM Account{accountId=2009, userId=1010, balance=900.00}
04/23/2021 10:50:20 AM Account{accountId=2010, userId=1011, balance=1100.00}
04/23/2021 10:50:20 AM Transfer{transferId=3042, transferTypeId=1, transferStatusId=1, accountFrom=2010, accountTo=2009, amount=50.00}
04/23/2021 11:06:43 AM Account{accountId=2010, userId=1011, balance=1100.00}
04/23/2021 11:06:43 AM Transfer{transferId=3042, transferTypeId=1, transferStatusId=1, accountFrom=2010, accountTo=2009, amount=50.00}
04/23/2021 11:12:09 AM Account{accountId=2010, userId=1011, balance=1100.00}
04/23/2021 11:12:09 AM Transfer{transferId=3042, transferTypeId=1, transferStatusId=1, accountFrom=2010, accountTo=2009, amount=50.00}
04/23/2021 12:03:51 PM Account{accountId=2010, userId=1011, balance=1100.00}
04/23/2021 12:03:51 PM Transfer{transferId=3042, transferTypeId=1, transferStatusId=1, accountFrom=2010, accountTo=2009, amount=50.00}
04/23/2021 12:04:00 PM Transfer{transferId=3042, transferTypeId=0, transferStatusId=2, accountFrom=0, accountTo=0, amount=null}
04/23/2021 12:13:05 PM Account{accountId=2010, userId=1011, balance=1100.00}
04/23/2021 12:13:05 PM Transfer{transferId=3042, transferTypeId=1, transferStatusId=1, accountFrom=2010, accountTo=2009, amount=50.00}
04/23/2021 12:13:11 PM Transfer{transferId=3042, transferTypeId=0, transferStatusId=2, accountFrom=0, accountTo=0, amount=null}
04/23/2021 12:25:32 PM Account{accountId=2010, userId=1011, balance=1100.00}
04/23/2021 12:25:32 PM Transfer{transferId=3042, transferTypeId=1, transferStatusId=1, accountFrom=2010, accountTo=2009, amount=50.00}
04/23/2021 12:25:40 PM Transfer{transferId=3042, transferTypeId=0, transferStatusId=2, accountFrom=0, accountTo=0, amount=null}
04/23/2021 12:26:05 PM Account{accountId=2010, userId=1011, balance=1050.00}
04/23/2021 12:26:05 PM Transfer{transferId=0, transferTypeId=0, transferStatusId=0, accountFrom=0, accountTo=0, amount=null}
04/23/2021 12:28:09 PM Account{accountId=2010, userId=1011, balance=1050.00}
04/23/2021 12:28:21 PM Account{accountId=2010, userId=1011, balance=1050.00}
04/23/2021 12:29:23 PM Account{accountId=2009, userId=1010, balance=950.00}
04/23/2021 12:40:20 PM Account{accountId=2010, userId=1011, balance=1050.00}
04/23/2021 12:40:21 PM Transfer{transferId=3038, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 12:40:21 PM Transfer{transferId=3040, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 12:40:21 PM Transfer{transferId=3041, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 12:40:21 PM Transfer{transferId=3042, transferTypeId=1, transferStatusId=2, accountFrom=2010, accountTo=2009, amount=50.00}
04/23/2021 01:07:06 PM Account{accountId=2010, userId=1011, balance=1050.00}
04/23/2021 01:07:06 PM Transfer{transferId=3038, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 01:07:06 PM Transfer{transferId=3040, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 01:07:06 PM Transfer{transferId=3041, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 01:07:06 PM Transfer{transferId=3042, transferTypeId=1, transferStatusId=2, accountFrom=2010, accountTo=2009, amount=50.00}
04/23/2021 01:07:27 PM Transfer{transferId=1, transferTypeId=1, transferStatusId=1, accountFrom=2009, accountTo=2010, amount=1900}
04/23/2021 01:07:36 PM Account{accountId=2010, userId=1011, balance=1050.00}
04/23/2021 01:07:36 PM Transfer{transferId=3038, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 01:07:36 PM Transfer{transferId=3040, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 01:07:36 PM Transfer{transferId=3041, transferTypeId=2, transferStatusId=2, accountFrom=2009, accountTo=2010, amount=50.00}
04/23/2021 01:07:36 PM Transfer{transferId=3042, transferTypeId=1, transferStatusId=2, accountFrom=2010, accountTo=2009, amount=50.00}
04/23/2021 01:07:36 PM Transfer{transferId=3043, transferTypeId=1, transferStatusId=1, accountFrom=2009, accountTo=2010, amount=1900.00}
04/23/2021 01:07:56 PM Account{accountId=2009, userId=1010, balance=950.00}
04/23/2021 01:07:56 PM Transfer{transferId=3043, transferTypeId=1, transferStatusId=1, accountFrom=2009, accountTo=2010, amount=1900.00}
04/23/2021 03:27:02 PM Account{accountId=2003, userId=1003, balance=1175.00}
04/23/2021 03:27:02 PM Transfer{transferId=3029, transferTypeId=2, transferStatusId=2, accountFrom=2001, accountTo=2003, amount=111.00}
